SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
MG,43435,CONCEIÇÃO DAS PEDRAS,1009,1015,465,2587,37,2122,61
MG,43451,CONCEIÇÃO DAS ALAGOAS,8859,5023,3875,18185,147,14310,281
MG,43478,CONCEIÇÃO DE IPANEMA,1956,956,656,3673,32,3017,73
MG,43494,CONCEIÇÃO DO MATO DENTRO,6000,3665,4512,14793,182,10281,434
MG,43516,CONCEIÇÃO DO PARÁ,1298,2300,888,4694,71,3806,137
MG,43532,CONCEIÇÃO DO RIO VERDE,3242,4139,2260,9946,134,7686,171
MG,43559,CONCEIÇÃO DOS OUROS,2514,4300,1341,8405,74,7064,176
MG,43575,CONGONHAL,2551,3904,1002,7677,69,6675,151
MG,43591,CONGONHAS,16683,14228,5404,38526,656,33122,1555
MG,43613,CONGONHAS DO NORTE,1799,765,1279,4029,39,2750,147
MG,43630,CONQUISTA,1909,2137,748,5002,43,4254,165
MG,43656,CONSELHEIRO LAFAIETE,44717,27011,13273,89902,1324,76629,3577
MG,43672,CONSELHEIRO PENA,6419,5027,4671,16640,169,11969,354
MG,43699,CONSOLAÇÃO,431,871,335,1687,14,1352,36
MG,43710,CONTAGEM,163283,176754,81414,443726,6136,362312,16139
MG,43737,COQUEIRAL,2840,2834,1728,7654,97,5926,155
MG,43753,CORAÇÃO DE JESUS,12033,2485,5938,20961,141,15023,364
MG,43770,CORDISBURGO,2637,2367,1785,7001,72,5216,140
MG,43796,CORDISLÂNDIA,1105,1171,776,3116,17,2340,47
MG,43818,CORINTO,8447,5030,5949,19967,194,14018,347
MG,43834,COROACI,3747,2379,3001,9415,76,6414,212
MG,43850,COROMANDEL,9374,7490,5011,22671,269,17660,527
MG,43877,CORONEL FABRICIANO,31363,27352,17953,79716,927,61763,2121
MG,43893,CORONEL MURTA,3565,1300,1857,6900,54,5043,124
MG,43915,CORONEL PACHECO,1331,765,367,2569,31,2202,75
MG,43931,CORONEL XAVIER CHAVES,999,1182,462,2740,26,2278,71
MG,43958,CÓRREGO DANTA,1112,1024,909,3106,20,2197,41
MG,43974,CÓRREGO DO BOM JESUS,1060,1792,625,3592,36,2967,79
MG,43990,CÓRREGO NOVO,1712,611,1400,3816,21,2416,72
MG,44016,COUTO DE MAGALHÃES DE MINAS,1598,828,1211,3779,38,2568,104
MG,44032,CRISTAIS,3402,2696,1633,8121,136,6488,254
MG,44059,CRISTÁLIA,2656,671,1475,4891,31,3416,58
MG,44075,CRISTIANO OTONI,2041,1343,596,4212,82,3616,150
MG,44091,CRISTINA,1771,4289,1702,8054,78,6352,214
MG,44113,CRUCILÂNDIA,1338,2162,975,4662,73,3687,114
MG,44130,CRUZEIRO DA FORTALEZA,1262,1481,941,3781,35,2840,62
MG,44156,CRUZÍLIA,5238,3937,2370,11914,122,9544,247
MG,44172,CURVELO,24162,17938,10656,54493,629,43837,1108
MG,44199,DATAS,2016,1067,1464,4732,51,3268,134
MG,44210,DELFIM MOREIRA,1970,3163,1265,6588,54,5323,136
MG,44237,DELFINÓPOLIS,1845,2455,1518,5992,60,4474,114
MG,44253,DESCOBERTO,1789,1627,769,4363,45,3594,133
MG,44270,DESTERRO DE ENTRE RIOS,1374,3065,982,5683,120,4701,142
MG,44296,DESTERRO DO MELO,1278,1095,533,3021,38,2488,77
MG,44318,DIAMANTINA,16023,8887,9689,35812,333,26123,880
MG,44334,DIOGO DE VASCONCELOS,2058,667,958,3806,24,2848,99
MG,44350,DIONÍSIO,3220,1286,2521,7279,100,4758,152
MG,44377,DIVINÉSIA,1559,1259,524,3447,35,2923,70
MG,44393,DIVINO,7445,3241,3852,14951,124,11099,289
MG,44415,DIVINO DAS LARANJEIRAS,1698,1259,1156,4251,40,3095,98
MG,44431,DIVINOLÂNDIA DE MINAS,2505,1415,1944,6083,46,4139,173
MG,44458,DIVINÓPOLIS,70325,56409,16409,152058,2365,135649,6550
MG,44474,DIVISA NOVA,1989,1670,898,4679,40,3781,82
MG,44490,DOM CAVATI,1793,1914,1001,4835,38,3834,89
MG,44512,DOM JOAQUIM,1676,963,962,3745,42,2783,102
MG,44539,DOM SILVÉRIO,2083,1279,875,4430,46,3555,147
MG,44555,DOM VIÇOSO,759,1463,398,2679,21,2281,38
MG,44571,DONA EUSÉBIA,2911,1276,785,5120,56,4335,92
MG,44598,DORES DE CAMPOS,2595,3306,884,7355,181,6471,389
MG,44610,DORES DE GUANHÃES,2628,778,1328,4881,33,3553,114
MG,44636,DORES DO INDAIÁ,2891,5071,2978,11275,114,8297,221
MG,44652,DORES DO TURVO,2104,1328,976,4571,43,3595,120
MG,44679,DORESÓPOLIS,530,697,446,1734,21,1288,40
MG,44695,DOURADOQUARA,819,651,400,1917,14,1517,33
MG,44717,ELÓI MENDES,5288,10164,2972,19020,215,16048,381
MG,44733,ENGENHEIRO CALDAS,2820,2735,1698,7534,96,5836,185
MG,44750,ENGENHEIRO NAVARRO,3266,760,1636,5860,50,4224,148
MG,44776,ENTRE RIOS DE MINAS,4448,4606,1908,11465,139,9557,364
MG,44792,ERVÁLIA,8064,3787,3292,15904,302,12612,459
MG,44814,ESMERALDAS,18358,12720,8849,41442,526,32593,989
MG,44830,ESPERA FELIZ,8531,3455,2905,15534,202,12629,441
MG,44857,ESPINOSA,12122,4157,8456,25305,174,16849,396
MG,44873,ESPÍRITO SANTO DO DOURADO,1053,2491,540,4235,55,3695,96
MG,44890,ESTIVA,2756,4301,1338,8756,108,7418,253
MG,44911,ESTRELA DALVA,1280,526,702,2601,21,1899,72
MG,44938,ESTRELA DO INDAIÁ,703,1371,892,3075,38,2183,71
MG,44954,ESTRELA DO SUL,2984,1335,1473,5964,61,4491,111
MG,44970,EUGENÓPOLIS,4101,2273,1668,8318,85,6650,191
MG,44997,EWBANK DA CÂMARA,2213,658,690,3677,30,2987,86
MG,45012,EXTREMA,6293,12622,5276,25206,352,19930,663
MG,45039,FAMA,1089,989,550,2720,23,2170,69
MG,45055,FARIA LEMOS,1747,483,519,2831,21,2312,61
MG,45071,FELÍCIO DOS SANTOS,1404,1454,1769,4753,37,2984,89
MG,45098,SÃO GONÇALO DO RIO PRETO,1144,755,900,2907,35,2007,73
MG,45110,FELISBURGO,2019,1207,1815,5184,32,3369,111
MG,45136,FELIXLÂNDIA,4230,3978,3010,11527,127,8517,182
MG,45152,FERNANDES TOURINHO,1037,929,634,2708,25,2074,83
MG,45179,FERROS,4031,2007,2129,8503,90,6374,246
MG,45195,FLORESTAL,2564,1927,1128,5880,71,4752,190
MG,45217,FORMIGA,16696,24076,10301,53611,841,43310,1697
MG,45233,FORMOSO,2258,1639,1351,5427,37,4076,142
MG,45250,FORTALEZA DE MINAS,1122,1363,877,3505,49,2628,94
MG,45276,FORTUNA DE MINAS,1157,896,564,2696,34,2132,45
MG,45292,FRANCISCO BADARÓ,2369,1938,2840,7333,47,4493,139
MG,45314,FRANCISCO DUMONT,1972,801,1476,4362,41,2886,72
MG,45330,FRANCISCO SÁ,10644,2638,4363,18244,142,13881,457
MG,45357,FREI GASPAR,2442,927,1332,4883,35,3551,147
MG,45373,FREI INOCÊNCIO,3388,1414,1908,6873,53,4965,110
MG,45390,FRONTEIRA,4681,2523,2529,10018,88,7489,197
MG,45411,FRUTAL,16662,13661,8611,40180,450,31569,796
MG,45438,FUNILÂNDIA,1403,1524,983,4049,35,3066,104
MG,45454,GALILÉIA,2180,1622,1261,5182,36,3921,83
MG,45470,GONÇALVES,510,2324,728,3659,28,2931,69
MG,45497,GONZAGA,1681,1526,1279,4635,34,3356,115
MG,45519,GOUVEIA,4765,2082,2913,10088,87,7175,241
MG,45535,GOVERNADOR VALADARES,72134,75853,48224,201791,1796,153567,3784
MG,45551,GRÃO MOGOL,5499,2023,3507,11423,70,7916,324
MG,45578,GRUPIARA,500,607,344,1495,15,1151,29
MG,45594,GUANHÃES,8216,8496,6294,24014,282,17720,726
MG,45616,GUAPÉ,3639,3950,2556,10375,98,7819,132
MG,45632,GUARACIABA,3879,1762,2211,8137,77,5926,208
MG,45659,GUARANÉSIA,7607,3853,2867,14860,167,11993,366
MG,45675,GUARANI,3080,2308,1413,7080,87,5667,192
MG,45691,GUARARÁ,1464,1117,725,3462,44,2737,112
MG,45713,GUARDA-MOR,2394,1574,1475,5585,46,4110,96
MG,45730,GUAXUPÉ,15920,13008,7428,37953,445,30525,1152
MG,45756,GUIDOVAL,3000,1919,1175,6341,83,5166,164
MG,45772,GUIMARÂNIA,2371,2399,1434,6407,72,4973,131
MG,45799,GUIRICEMA,3820,1845,922,6883,111,5961,185
MG,45810,GURINHATÃ,2286,1284,1609,5272,24,3663,69
MG,45837,HELIODORA,1669,2312,868,4986,50,4118,87
MG,45853,IAPU,3399,2522,1846,8086,109,6240,210
MG,45870,IBERTIOGA,2560,1039,947,4676,39,3729,91
MG,45896,IBIÁ,6703,5584,4660,17500,188,12840,365
MG,45918,IBIAÍ,3481,629,2062,6285,25,4223,88
MG,45934,IBIRACI,2336,4545,1746,8843,87,7097,129
MG,45950,IBIRITÉ,49200,31957,18470,104659,1751,86189,3281
MG,45977,IBITIÚRA DE MINAS,935,1640,615,3312,41,2697,81
MG,45993,IBITURUNA,739,1123,556,2487,17,1931,52
MG,46019,IGARAPÉ,10849,8897,5328,26291,404,20963,813
MG,46035,IGARATINGA,3282,1908,1184,6743,163,5559,206
MG,46051,IGUATAMA,2484,2714,1285,6666,67,5381,116
MG,46078,IJACI,1466,2629,568,4877,77,4309,137
MG,46094,ILICÍNEA,3872,3401,1737,9201,65,7464,126
MG,46116,INCONFIDENTES,2232,2773,930,6104,63,5174,106
MG,46132,INDIANÓPOLIS,2306,1255,1271,5012,59,3741,121
MG,46159,INGAÍ,896,1293,561,2831,24,2270,57
MG,46175,INHAPIM,8965,5474,4633,19695,201,15062,422
MG,46191,INHAÚMA,2029,1943,1034,5190,52,4156,132
MG,46213,INIMUTABA,2754,1542,1295,5754,60,4459,103
MG,46230,IPANEMA,6168,4778,3792,15196,157,11404,301
MG,46256,IPATINGA,63340,71599,38314,181075,2367,142761,5455
MG,46272,IPIAÇU,1602,972,965,3613,21,2648,53
MG,46299,IPUIÚNA,3163,3081,1174,7605,54,6431,133
MG,46310,IRAÍ DE MINAS,2603,1714,1282,5769,48,4487,122
MG,46337,ITABIRA,36160,33385,15344,89314,1172,73970,3253
MG,46353,ITABIRINHA,3326,2640,2033,8317,113,6284,205
MG,46370,ITABIRITO,11589,17958,6158,37624,626,31466,1293
MG,46396,ITACAMBIRA,2354,640,1539,4629,22,3090,74
MG,46418,ITACARAMBI,6527,2131,3943,13115,131,9172,383
MG,46434,ITAGUARA,2846,4856,1095,9337,211,8242,329
MG,46450,ITAIPÉ,2477,2895,2803,8409,67,5606,167
MG,46477,ITAJUBÁ,18311,35320,14186,70747,785,56561,2145
MG,46493,ITAMARANDIBA,11005,5536,5977,23298,224,17321,556
MG,46515,ITAMARATI DE MINAS,1970,831,720,3670,25,2950,124
MG,46531,ITAMBACURI,8860,2744,6032,18222,115,12190,471
MG,46558,ITAMBÉ DO MATO DENTRO,1133,600,571,2407,35,1836,68
MG,46574,ITAMOGI,3225,3605,1990,9270,98,7280,352
MG,46590,ITAMONTE,2769,5685,1917,10940,168,9023,401
MG,46612,ITANHANDU,3347,5897,2083,11736,115,9653,294
MG,46639,ITANHOMI,3956,3111,2177,9564,89,7387,231
MG,46655,ITAOBIM,5516,5324,5381,16740,128,11359,391
MG,46671,ITAPAGIPE,4279,3355,2204,10067,75,7863,154
MG,46698,ITAPECERICA,5430,7748,3282,17276,263,13994,553
MG,46710,ITAPEVA,1886,3350,888,6340,57,5452,159
MG,46736,ITATIAIUÇU,2827,3608,1604,8393,137,6789,217
MG,46752,ITAÚNA,14750,37251,10847,66459,1066,55612,2545
MG,46779,ITAVERAVA,2813,1231,1254,5482,61,4228,123
MG,46795,ITINGA,5041,1975,3607,10892,69,7285,200
MG,46817,ITUETA,2120,1765,1316,5375,52,4059,122
MG,46833,ITUIUTABA,40377,17560,16882,76584,577,59702,1188
MG,46850,ITUMIRIM,1803,2640,1054,5718,76,4664,145
MG,46876,ITURAMA,14434,7165,5978,28302,228,22324,497
MG,46892,ITUTINGA,1133,1590,746,3576,35,2830,72
MG,46914,JABOTICATUBAS,5188,5002,2387,12956,103,10569,276
MG,46930,JACINTO,3442,2483,2574,8754,66,6180,189
MG,46957,JACUÍ,1303,3209,1495,6227,52,4732,168
MG,46973,JACUTINGA,2374,11074,3083,17009,113,13926,365
MG,46990,JAGUARAÇU,1340,832,506,2767,33,2261,56
MG,47015,JANAÚBA,27020,9683,11234,49460,442,38226,1081
MG,47031,JANUÁRIA,26606,5530,14608,47981,346,33373,891
MG,47058,JAPARAÍBA,1211,1384,497,3183,38,2686,53
MG,47074,JECEABA,1883,2194,1182,5453,83,4271,111
MG,47090,JEQUERI,4756,2061,2588,9827,114,7239,308
MG,47112,JEQUITAÍ,3537,758,2337,6820,55,4483,133
MG,47139,JEQUITIBÁ,1999,2027,1196,5385,57,4189,106
MG,47155,JEQUITINHONHA,8324,2799,6197,17836,101,11639,415
MG,47171,JESUÂNIA,1551,1710,930,4324,30,3394,103
MG,47198,JOAÍMA,4929,1870,3925,11158,96,7233,338
MG,47210,JOANÉSIA,2104,1125,1363,4823,77,3460,154
MG,47236,JOÃO MONLEVADE,22785,20562,12234,58306,796,46072,1929
MG,47252,JOÃO PINHEIRO,16609,9399,8861,35750,311,26889,570
MG,47279,JOAQUIM FELÍCIO,1252,943,1337,3631,22,2294,77
MG,47295,JORDÂNIA,3414,1625,2668,7936,50,5268,179
MG,47317,NOVA UNIÃO,2480,1483,1286,5412,63,4126,100
MG,47333,JUIZ DE FORA,186765,108320,75553,392930,5148,317377,17144
MG,47350,JURAMENTO,2468,884,1042,4498,27,3456,77
MG,47376,JURUAIA,2952,2910,1244,7361,84,6117,171
MG,47392,LADAINHA,4896,2658,4212,12207,70,7995,371
MG,47414,LAGAMAR,2705,2051,1385,6299,57,4914,101
MG,47430,LAGOA DA PRATA,9200,16747,6406,33586,437,27180,796
MG,47457,LAGOA DOS PATOS,1856,668,1248,3876,38,2628,66
MG,47473,LAGOA DOURADA,3492,4179,1345,9559,197,8214,346
MG,47490,LAGOA FORMOSA,5042,5404,1993,12921,231,10928,251
MG,47511,LAGOA SANTA,9172,22005,7145,39776,514,32631,940
MG,47538,LAJINHA,7081,4288,3444,15404,185,11960,406
MG,47554,LAMBARI,5606,6363,3315,15946,158,12631,504
MG,47570,LAMIM,1726,670,705,3216,47,2511,68
MG,47597,LARANJAL,2804,1513,1052,5565,54,4513,142
MG,47619,LASSANCE,2529,1163,1689,5499,46,3810,72
MG,47635,LAVRAS,22846,30546,12294,69255,1000,56961,2569
MG,47651,LEANDRO FERREIRA,763,1572,615,3061,35,2446,76
MG,47678,LEOPOLDINA,20921,8986,8820,40012,456,31192,829
MG,47694,LIBERDADE,1911,1321,911,4313,53,3402,117
MG,47716,LIMA DUARTE,6999,3151,2888,13572,121,10684,413
MG,47732,LUMINÁRIAS,1242,2085,736,4190,52,3454,75
MG,47759,LUZ,3909,6616,3572,14582,214,11010,271
MG,47775,MACHACALIS,2344,1503,1482,5477,30,3995,118
MG,47791,MACHADO,8152,14309,5609,29058,315,23449,673
MG,47813,MADRE DE DEUS DE MINAS,1582,1589,958,4332,61,3374,142
MG,47830,MALACACHETA,6369,3100,5662,15699,157,10037,411
MG,47856,MANGA,7962,2599,4848,15858,127,11010,322
MG,47872,MANHUAÇU,23703,17876,11511,55088,641,43577,1357
MG,47899,MANHUMIRIM,6551,5065,4102,16279,164,12177,397
MG,47910,MANTENA,8658,5724,4387,19308,192,14921,347
MG,47937,MARAVILHAS,2322,2347,1070,5893,52,4823,102
MG,47953,MAR DE ESPANHA,3820,3584,1956,9704,75,7748,269
MG,47970,MARIA DA FÉ,4096,5511,2057,12061,118,10004,279
MG,47996,MARIANA,23469,10534,8322,44511,583,36189,1603
MG,48011,MARILAC,1716,1057,1070,3978,32,2908,103
MG,48038,MARIPÁ DE MINAS,1366,883,496,2854,25,2358,84
MG,48054,MARLIÉRIA,1734,1197,760,3829,35,3069,103
MG,48070,MARMELÓPOLIS,1088,983,368,2515,27,2147,49
MG,48097,MARTINHO CAMPOS,2794,4799,2755,10774,159,8019,267
MG,48119,MATERLÂNDIA,1852,670,1660,4338,39,2678,117
MG,48135,MATEUS LEME,7264,8974,4533,21915,412,17382,732
MG,48151,MATIAS BARBOSA,5715,2988,1878,11135,130,9257,424
MG,48178,MATIPÓ,7152,3525,3390,14560,142,11170,351
MG,48194,MATO VERDE,5396,2170,2557,10447,75,7890,249
MG,48216,MATOZINHOS,9973,11776,5107,28238,446,23131,936
MG,48232,MATUTINA,1115,1318,802,3351,30,2549,86
MG,48259,MEDEIROS,800,1317,807,3005,18,2198,63
MG,48275,MEDINA,7401,3349,4417,15737,165,11320,405
MG,48291,MENDES PIMENTEL,2192,1583,1284,5218,66,3934,93
MG,48313,MERCÊS,4101,1969,1663,8005,77,6342,195
MG,48330,MESQUITA,2117,1411,1574,5308,69,3734,137
MG,48356,MINAS NOVAS,9489,2898,9381,22475,171,13094,536
MG,48372,MINDURI,1136,1255,730,3207,25,2477,61
MG,48399,MIRABELA,5909,1544,3042,10753,70,7711,188
MG,48410,MIRADOURO,4077,2266,1847,8564,112,6717,262
MG,48437,MIRAÍ,4639,2643,2548,10209,110,7661,269
MG,48453,MOEDA,1593,2015,1085,4846,38,3761,115
MG,48470,MOEMA,2156,2583,1418,6351,55,4933,139
MG,48496,MONJOLOS,903,611,677,2263,17,1586,55
MG,48518,MONSENHOR PAULO,2712,2576,1060,6541,57,5481,136
MG,48534,MONTALVÂNIA,5953,2193,4249,12720,69,8471,256
MG,48550,MONTE ALEGRE DE MINAS,7035,3845,3724,15101,156,11377,341
MG,48577,MONTE AZUL,10203,2903,3983,17605,142,13622,374
MG,48593,MONTE BELO,4098,3778,2492,10700,135,8208,197
MG,48615,MONTE CARMELO,17546,9310,7714,35930,386,28216,974
MG,48631,MONTE SANTO DE MINAS,5484,6635,3954,16855,261,12901,521
MG,48658,MONTES CLAROS,124302,76170,43978,255344,2857,211366,8037
MG,48674,MONTE SIÃO,3446,9597,3422,16972,168,13550,339
MG,48690,MORADA NOVA DE MINAS,2605,2577,1962,7329,54,5367,131
MG,48712,MORRO DA GARÇA,1255,694,772,2774,17,2002,36
MG,48739,MORRO DO PILAR,1269,991,736,3137,33,2401,108
MG,48755,MUNHOZ,1779,2611,1070,5630,47,4560,123
MG,48771,MURIAÉ,36502,20386,15415,75534,833,60119,2398
MG,48798,MUTUM,9363,6197,4472,20793,283,16321,478
MG,48810,MUZAMBINHO,7106,6096,3593,17313,197,13720,321
MG,48836,NACIP RAYDAN,1313,445,986,2793,12,1807,37
MG,48852,NANUQUE,11851,8633,9880,31295,294,21415,637
MG,48879,NATÉRCIA,935,2361,710,4143,51,3433,86
MG,48895,NAZARENO,2591,2156,1219,6157,69,4938,122
MG,48917,NEPOMUCENO,7118,8097,4340,20273,266,15933,452
MG,48933,NOVA ERA,6960,4033,3376,14904,172,11528,363
MG,48950,NOVA LIMA,20925,27786,10286,61906,812,51620,2097
MG,48976,NOVA MÓDICA,1352,952,935,3326,15,2391,72
MG,48992,NOVA PONTE,4808,3114,2472,10713,114,8241,205
MG,49018,NOVA RESENDE,4474,5047,1953,11824,133,9871,217
MG,49034,NOVA SERRANA,9484,26724,8428,46351,834,37923,881
MG,49050,NOVO CRUZEIRO,9088,4166,9769,23808,177,14039,608
MG,49077,OLARIA,1060,521,433,2082,17,1649,51
MG,49093,OLÍMPIO NORONHA,838,936,445,2295,18,1850,58
MG,49115,OLIVEIRA,9110,15347,5929,31847,514,25918,947
MG,49131,OLIVEIRA FORTES,1206,412,363,2068,22,1705,65
MG,49158,ONÇA DE PITANGUI,884,1358,647,2962,29,2315,44
MG,49174,OURO BRANCO,11384,10704,5032,28269,313,23237,836
MG,49190,OURO FINO,5224,13618,4796,24513,288,19717,587
MG,49212,OURO PRETO,27226,17688,10697,58347,827,47650,1909
MG,49239,OURO VERDE DE MINAS,2527,1614,2135,6460,45,4325,139
MG,49255,PADRE PARAÍSO,6028,2661,5100,14286,119,9186,378
MG,49271,PAINEIRAS,1771,1396,969,4265,36,3296,93
MG,49298,PAINS,2226,3129,1116,6653,62,5537,120
MG,49310,PAIVA,698,499,337,1620,29,1283,57
MG,49336,PALMA,2740,1148,1063,5105,44,4042,110
MG,49352,FRONTEIRA DOS VALES,1883,799,1320,4134,28,2814,104
MG,49379,PAPAGAIOS,4721,4073,1935,11019,83,9084,207
MG,49395,PARACATU,22793,24487,12621,61848,714,49227,1233
MG,49417,PARÁ DE MINAS,20092,25695,8506,59037,1040,50531,3704
MG,49433,PARAGUAÇU,5536,7410,3043,16525,183,13482,353
MG,49450,PARAISÓPOLIS,3121,9147,3000,15856,157,12856,431
MG,49476,PARAOPEBA,7223,6842,3518,18348,272,14830,493
MG,49492,PASSABÉM,742,579,439,1835,13,1396,62
MG,49514,PASSA QUATRO,4475,5486,2242,12852,199,10610,450
MG,49530,PASSA TEMPO,2628,2506,1696,7213,115,5517,268
MG,49557,PASSA VINTE,645,963,400,2068,15,1668,45
MG,49573,PASSOS,32358,28756,14576,78253,895,63677,1668
MG,49590,PATOS DE MINAS,40254,39149,21671,105064,1381,83393,2609
MG,49611,PATROCÍNIO,24156,22481,12597,61934,980,49337,1720
MG,49638,PATROCÍNIO DO MURIAÉ,2529,1304,1065,5110,56,4045,156
MG,49654,PAULA CÂNDIDO,3979,1473,1699,7389,67,5690,171
MG,49670,PAULISTAS,2001,722,1345,4220,24,2875,128
MG,49697,PAVÃO,2315,1922,1716,6167,53,4451,161
MG,49719,PEÇANHA,5446,2608,4526,12964,91,8438,293
MG,49735,PEDRA AZUL,7450,4012,6876,18986,136,12110,512
MG,49751,PEDRA DO ANTA,2026,539,756,3452,34,2696,97
MG,49778,PEDRA DO INDAIÁ,1198,1598,666,3621,60,2955,99
MG,49794,PEDRA DOURADA,1149,568,380,2162,21,1782,44
MG,49816,PEDRALVA,2431,4866,1873,9472,98,7599,204
MG,49832,PEDRINÓPOLIS,1254,1115,652,3110,27,2458,62
MG,49859,PEDRO LEOPOLDO,14859,21189,7327,45438,667,38111,1396
MG,49875,PEDRO TEIXEIRA,1051,613,235,1938,12,1703,27
MG,49891,PEQUERI,1285,930,609,2929,27,2320,78
MG,49913,PEQUI,1545,1195,698,3544,24,2846,82
MG,49930,PERDIGÃO,1148,4525,1340,7250,90,5910,147
MG,49956,PERDIZES,2573,5332,2829,10971,84,8142,153
MG,49972,PERDÕES,6919,5817,2839,16380,253,13541,552
MG,49999,PESCADOR,1316,1091,862,3363,30,2501,64
MG,50016,PIAU,1494,739,615,2972,32,2357,92
MG,50032,PIEDADE DE PONTE NOVA,1896,941,802,3759,42,2957,78
MG,50059,PIEDADE DO RIO GRANDE,1565,1313,999,4033,46,3034,110
MG,50075,PIEDADE DOS GERAIS,1734,1450,982,4364,93,3382,105
MG,50091,PIMENTA,2479,2411,1453,6638,127,5185,168
MG,50113,PIRACEMA,2850,1662,970,5730,75,4760,173
MG,50130,PIRAJUBA,1633,1240,777,3754,35,2977,69
MG,50156,PIRANGA,5245,3067,4745,13576,160,8831,359
MG,50172,PIRANGUÇU,1282,2351,851,4598,24,3747,90
MG,50199,PIRANGUINHO,2239,3154,1129,6745,66,5616,157
MG,50210,PIRAPETINGA,5094,2162,1433,9096,130,7663,277
MG,50237,PIRAPORA,15833,12862,10227,40463,437,30236,1104
MG,50253,PIRAÚBA,4197,3079,1683,9304,114,7621,231
MG,50270,PITANGUI,5308,10273,3692,20015,222,16323,520
MG,50296,PIUMHI,8044,10591,5400,25021,322,19621,664
MG,50318,PLANURA,3581,2223,2025,8093,99,6068,165
MG,50334,POÇO FUNDO,5407,4824,1989,12605,147,10616,238
MG,50350,POÇOS DE CALDAS,38152,48215,22394,113376,1161,90982,3454
MG,50377,POCRANE,2964,2352,1882,7366,48,5484,120
MG,50393,POMPÉU,10740,6392,4508,22350,258,17842,452
MG,50415,PONTE NOVA,23442,10063,7632,42447,423,34815,887
MG,50431,PORTEIRINHA,17604,4571,7195,30315,260,23120,685
MG,50458,PORTO FIRME,4068,1833,2232,8411,71,6179,207
MG,50474,POTÉ,4628,3398,3749,12211,87,8462,349
MG,50490,POUSO ALEGRE,29353,47029,17231,97474,1068,80243,2793
MG,50512,POUSO ALTO,1253,2964,965,5365,50,4400,133
MG,50539,PRADOS,2672,2754,930,6678,113,5748,209
MG,50555,PRATA,10022,4994,4390,19917,162,15527,349
MG,50571,PRATÁPOLIS,2918,2773,1417,7450,113,6033,229
MG,50598,PRATINHA,967,1049,726,2833,43,2107,48
MG,50610,PRESIDENTE BERNARDES,2114,1353,1666,5293,54,3627,106
MG,50636,PRESIDENTE JUSCELINO,1896,715,1371,4088,15,2717,91
MG,50652,PRESIDENTE KUBITSCHEK,1308,560,613,2594,22,1981,91
MG,50679,PRESIDENTE OLEGÁRIO,7487,4109,4135,16294,166,12159,397
MG,50695,ALTO JEQUITIBÁ,2370,2814,1416,6845,59,5429,186
MG,50717,PRUDENTE DE MORAIS,2662,3516,1308,7924,128,6616,310
MG,50733,QUARTEL GERAL,1131,1127,844,3199,31,2355,66
MG,50750,QUELUZITO,1012,651,401,2162,27,1761,71
MG,50776,RAPOSOS,6218,3638,1506,12007,197,10501,448
MG,50792,RAUL SOARES,8081,4745,3917,17339,161,13422,435
MG,50814,RECREIO,3916,1798,1735,7701,80,5966,172
MG,50830,RESENDE COSTA,3275,3576,1639,8841,130,7202,221
MG,50857,RESPLENDOR,4284,5156,3239,13058,110,9819,269
MG,50873,RESSAQUINHA,2161,1135,454,3936,56,3482,130
MG,50890,RIACHO DOS MACHADOS,4090,899,2091,7334,64,5243,190
MG,50911,RIBEIRÃO DAS NEVES,77642,63600,35426,185431,3014,150005,5749
MG,50938,RIBEIRÃO VERMELHO,1144,1333,515,3190,47,2675,151
MG,50954,RIO ACIMA,3018,3066,990,7453,114,6463,265
MG,50970,RIO CASCA,5154,2788,3287,11613,141,8326,243
MG,50997,RIO DOCE,951,849,378,2241,16,1863,47
MG,51012,RIO DO PRADO,2134,700,1126,4112,35,2986,117
MG,51039,RIO ESPERA,1940,1572,1214,4900,75,3686,99
MG,51055,RIO MANSO,1943,1522,721,4318,34,3597,98
MG,51071,RIO NOVO,2863,2500,1340,7018,80,5678,235
MG,51098,RIO PARANAÍBA,3920,3013,2296,9607,132,7311,246
MG,51110,RIO PARDO DE MINAS,10671,3673,5372,20521,109,15149,696
MG,51136,RIO PIRACICABA,5756,3255,2848,12370,153,9522,358
MG,51152,RIO POMBA,5455,4474,3018,13732,239,10714,546
MG,51179,RIO PRETO,2428,1457,1076,5131,33,4055,137
MG,51195,RIO VERMELHO,3969,2202,4490,11030,85,6540,284
MG,51217,RITÁPOLIS,1656,1770,793,4407,45,3614,143
MG,51233,ROCHEDO DE MINAS,981,761,445,2261,17,1816,57
MG,51250,RODEIRO,2658,1915,857,5665,79,4808,156
MG,51276,ROMARIA,1611,858,797,3342,16,2545,60
MG,51292,RUBELITA,3613,1063,2794,7660,48,4866,142
MG,51314,RUBIM,2695,1795,1942,6656,51,4714,173
MG,51330,SABARÁ,31075,36522,15722,87755,1358,72033,3078
MG,51357,SABINÓPOLIS,5342,2498,4036,12347,120,8311,351
MG,51373,SACRAMENTO,6599,7634,4272,19169,129,14897,535
MG,51390,SALINAS,13344,8559,7793,30610,289,22817,625
